"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0030316","osteoclast differentiation","43/4770","107/18888",0.401869158878505,1.59130076999941,3.56529169842888,0.000477541174706493,0.0063837058090257,0.00478763323033883,"GAB2/SBNO2/TFE3/FOSL2/GPR137B/SNX10/TREM2/LILRB1/SH3PXD2A/FBXW7/TCIRG1/IL23A/NEDD9/IL12B/FOXP1/CREB1/PRXL2A/TNFAIP6/BMP2/PIAS3/NOTCH2/TNFRSF11A/PIK3R1/OCSTAMP/UBASH3B/KLF10/PPARGC1B/CD109/CCR1/TLR3/DCSTAMP/FBN1/CTNNB1/GPR183/OSCAR/JUNB/CEBPB/GPR137/TMEM64/ANXA2/CSF1/MITF/NF1",43
"GO:0002456","T cell mediated immunity","50/4770","129/18888",0.387596899224806,1.53478621227634,3.54261784719475,0.000479735555514409,0.00639951037450973,0.00479948629267692,"HFE/WAS/FCGR2B/PVR/PTPRC/ICAM1/IL12RB1/IL4I1/LILRB1/AHR/UNC93B1/IL23A/BTN3A3/DUSP22/IL12B/IL1R1/SLAMF1/CD80/IL1B/CD70/TRAF2/NECTIN2/TRPM4/RFTN1/RSAD2/IL6/MYO1G/HSPD1/NFKBIZ/FBXO38/IL18/MR1/CD1A/CD1C/CD1E/NLRP3/B2M/NOD2/IL7R/FUT7/BTN3A2/ZP3/CD55/ARID5A/SPN/CR1L/TAP2/MICA/HLA-A/TREX1",50
"GO:1990830","cellular response to leukemia inhibitory factor","42/4770","104/18888",0.403846153846154,1.59912917271408,3.56120674671581,0.000489288802157196,0.00651320651797885,0.00488475579771339,"SLC25A5/JARID2/GCLM/SBNO2/SNX10/ICAM1/SYNGR1/MYBL2/RNF125/BCAT2/TLE4/ADAM23/NCL/KDM3A/SRSF7/SRM/KDM5B/NRP2/CREB1/WDR35/TRIM25/EEF1E1/GFPT2/DTX1/SPRY2/MRPL15/PARP16/PML/ILDR1/ARID5B/EPS8/SMARCA5/MRAS/HK2/NUP35/CHCHD4/MAT2A/B3GNT2/UBXN2A/MSC/EFHC2/SOCS3",42
"GO:0007062","sister chromatid cohesion","27/4770","59/18888",0.457627118644068,1.81208826351135,3.63136332427797,0.000496862520906938,0.0065593853583134,0.00491938887090603,"KIF22/PDS5B/STAG2/NAA10/PPP2R1A/FBXW7/TENT4A/MACROH2A1/CDC20/SLF2/NAA50/MAU2/DSCC1/GTF2B/ESCO1/POGZ/CDCA5/HDAC8/BUB1B/RAD21/PLK1/CTNNB1/FEN1/CHTF8/BUB1/MCMBP/MEIKIN",27
"GO:0010718","positive regulation of epithelial to mesenchymal transition","27/4770","59/18888",0.457627118644068,1.81208826351135,3.63136332427797,0.000496862520906938,0.0065593853583134,0.00491938887090603,"WWTR1/FOXC1/RGCC/TGFB1/EZH2/TGFBR1/COL1A1/MDK/ACVR1/TWIST1/SNAI1/IL1B/BMP2/LOXL2/IL6/TGFB1I1/SMAD4/TCF7L2/ADAM8/DAB2/TIAM1/PDPN/SMAD3/CTNNB1/LRG1/ZNF703/BCL9L",27
"GO:0048841","regulation of axon extension involved in axon guidance","18/4770","34/18888",0.529411764705882,2.09633740288568,3.71908435418665,0.000496907415251007,0.0065593853583134,0.00491938887090603,"SEMA3B/SEMA3A/SEMA3C/SEMA6A/HDAC6/SEMA4G/CXCL12/VEGFA/SEMA5A/WNT5A/SEMA4F/SEMA6C/SEMA4C/SEMA4B/SEMA4D/SEMA4A/BMPR2/PLXNA4",18
"GO:1902624","positive regulation of neutrophil migration","18/4770","34/18888",0.529411764705882,2.09633740288568,3.71908435418665,0.000496907415251007,0.0065593853583134,0.00491938887090603,"EDN1/MDK/IL23A/RIPOR2/IL1A/IL1R1/CCR7/RAC2/LBP/MOSPD2/RAC1/ADAM8/MCU/CXCL8/C3AR1/CCL19/FUT7/FUT4",18
"GO:0120162","positive regulation of cold-induced thermogenesis","41/4770","101/18888",0.405940594059406,1.60742262905536,3.55776310698414,0.000500462117150444,0.00659254576404637,0.00494425841614638,"ADRB1/IL4R/ACHE/GNAS/FH/JAK2/SCD/ZNF516/VEGFA/PRLR/KDM3A/EPAS1/ALMS1/MFN2/ELOVL3/G0S2/THRA/KDM6B/PEMT/CD36/APPL2/IRF4/HADH/SFXN5/PTH2R/PLAC8/IL18/ACSL1/PPARGC1B/FABP5/SYK/BSCL2/ADRB2/FABP4/GATM/CEBPB/CMKLR1/FFAR4/TRPV2/ADRB3/DYNC1H1",41
"GO:0043414","macromolecule methylation","66/4770","181/18888",0.364640883977901,1.44388616699677,3.48789109644881,0.000512493742644235,0.0067216594781301,0.0050410907462274,"KMT2E/ARID4A/ARID4B/TARBP1/METTL22/FTSJ1/BAZ2A/DIMT1/DNMT3B/TRMT6/PRMT5/PCIF1/METTL4/SMCHD1/ANTKMT/GSPT1/TRMT1/CBLL1/EZH2/NOP2/HEMK1/THADA/ICMT/RLF/KMT2A/EEF2KMT/DNMT3A/FAM98A/TRMT1L/TRMT13/MRM2/EEF1AKMT3/SNRPD2/EMG1/TRMT5/DNMT1/SPOCD1/CMTR1/TGS1/METTL5/SNRPF/METTL25B/FAM86B2/WTAP/EEF1AKMT1/ATPSCKMT/SMARCA5/N6AMT1/WDR4/RBM15/TFB2M/SNRPD1/GATAD2A/ZCCHC4/MECP2/MGMT/PPM1D/LARP7/DALRD3/NSUN3/KMT5A/FAM86B1/NSUN5P1/RAMACL/FDXACB1/MEPCE",66
"GO:0032731","positive regulation of interleukin-1 beta production","28/4770","62/18888",0.451612903225806,1.78827348346521,3.61366447378103,0.00051387532099803,0.0067216594781301,0.0050410907462274,"CASP8/JAK2/TLR8/MEFV/PYCARD/RIPK2/NOD1/HSPB1/PANX1/WNT5A/EGR1/CD36/IL6/CASP1/GBP5/NLRP3/IFI16/AIM2/SMAD3/NOD2/STAT3/CCL19/MYD88/RELA/LPL/TMEM106A/LILRA5/TRIM16",28
"GO:0002688","regulation of leukocyte chemotaxis","48/4770","123/18888",0.390243902439024,1.54526767909189,3.52648562406977,0.000514515765841367,0.0067216594781301,0.0050410907462274,"STAP1/EDN1/DDT/LGMN/CREB3/CXCL12/CCL7/CCL2/CCL1/MDK/IL23A/NEDD9/RIPOR2/VEGFA/WNT5A/SLAMF1/DUSP1/TNFAIP6/TNFSF14/CCR7/RAC2/LBP/MOSPD2/RAC1/IL6/CCN3/THBS1/SLIT2/ADAM17/MCU/CXCL13/IL6R/CCR1/JAM3/NOD2/CXCL10/CXCL8/FPR2/C3AR1/CCL19/VEGFB/CMKLR1/CSF1/STK39/GPSM3/LYN/CCL5/CCL4",48
"GO:0045446","endothelial cell differentiation","48/4770","123/18888",0.390243902439024,1.54526767909189,3.52648562406977,0.000514515765841367,0.0067216594781301,0.0050410907462274,"TNFRSF1A/ROCK1/RAPGEF3/ADD1/ICAM1/PPP1R16B/TJP1/MET/LIPA/RAPGEF2/VEGFA/PDE4D/ACVR2B/ACVR1/PROC/PROX1/TJP2/RAP2C/NDP/IL1B/RAP1B/KDR/AFDN/KDM6B/BTG1/GSTM3/CCM2/VEZF1/RDX/ACVRL1/SMAD4/BMP6/PDPN/FSTL1/HEY1/CTNNB1/CLIC4/FASN/S1PR1/MYD88/HPSE/HEG1/CDH5/MYADM/FZD2/DLL1/BMPR2/GPX1",48
"GO:0006260","DNA replication","95/4770","278/18888",0.341726618705036,1.35315144111126,3.44797640416077,0.000516706218029341,0.00673635755999901,0.00505211397118216,"UPF1/DBF4/NFIX/REV3L/POLA2/JADE2/RRM2B/POLD1/WDR18/MCM10/MCM2/MCM6/JADE1/FGFR1/CDC45/CDC6/BRPF3/POLE2/CINP/GINS1/ACTR5/METTL4/POLI/RBBP8/JADE3/DNAJA3/NBN/MCM4/GRWD1/PPP2R1A/POLD2/TWNK/GTPBP4/STN1/TNFAIP1/CDKN1B/CDK2AP1/MCM3/ORC2/UCHL5/EREG/DTD1/MCM8/HELB/DUT/E2F8/GINS2/NASP/RFC3/FBH1/ORC3/ACTL6A/CDK9/DSCC1/ACVRL1/BRCA2/PIF1/TICRR/ESCO1/DTL/CCNA2/TERF1/SMARCA5/EME1/TONSL/RECQL4/DBF4B/NFIA/S100A11/CDC25A/POLL/FAM111A/ENDOG/CDT1/TK1/FEN1/CHTF8/SIN3A/CDK1/SETMAR/SLFN11/CCNE2/RMI2/RUVBL2/TSPYL2/TOP1MT/FAF1/FAM111B/MCMBP/WDHD1/BAZ1A/NT5M/GMNC/TREX1/REPIN1",95
"GO:0071901","negative regulation of protein serine/threonine kinase activity","39/4770","95/18888",0.410526315789474,1.62558093346574,3.55305017451385,0.000520546591133575,0.00677246110234073,0.00507919080150911,"PRKAR2B/IPO5/DNAJA1/IRAK3/TFAP4/SLC8A3/PYCARD/RASIP1/CDKN1B/MACROH2A1/PRKAR2A/GADD45A/RGS2/DUSP1/IL1B/BMP2/CDKN1C/PPARG/INPP5K/PKIB/SPRY2/DUSP10/PTPRJ/HHEX/UCHL1/PRKCD/DUSP7/PLK1/PKIG/PTEN/HEG1/SLC8A1/AIDA/HEXIM1/PRKAR1B/PTPN1/NF1/IPO7/LYN",39
"GO:0019216","regulation of lipid metabolic process","109/4770","326/18888",0.334355828220859,1.32396496508083,3.42964013722901,0.000527303660784885,0.00682663373886911,0.00511981903886486,"FMO1/MBTPS2/H6PD/SPHK2/MTMR1/ABCA7/PPP2R5A/PLPP1/TNFRSF1A/PDK3/GAL/RORA/SREBF1/SCARB1/PTGS2/PIBF1/MTMR2/TREM2/SEC14L2/TSPO/PDGFB/MTMR3/TAFAZZIN/HTR2A/MLYCD/STUB1/ASAH1/PIK3CG/ABCA2/NFKB1/FBXW7/CYP27B1/CREBL2/FGF1/NR3C1/MACROH2A1/SCAP/IL1A/PROX1/CREB1/NR4A3/EGR1/RDH10/FABP3/TWIST1/RAB38/SNAI1/PCK1/IL1B/INSIG2/PANK2/BMP2/THRA/ATG14/UBR4/LDLR/APOC1/SLC27A1/PPARG/PRKAA1/AVIL/HTR2B/APPL2/SORL1/CH25H/TMX1/DCAF5/CRTC3/ARMC5/MBTPS1/SIK1/ADM/PDE3B/DAB2/BMP6/SAMD8/LDLRAP1/SLC45A3/ABCG1/ATP1A1/ADORA1/PRKCD/HPGD/FABP5/GPER1/MID1IP1/CYP7A1/MLST8/ABCA3/BSCL2/MFSD2A/IRS1/ALK/PRKCE/ARV1/STAT5B/RNF213/MTLN/SPHK1/PNPLA2/HCAR2/PRMT3/PRKG1/INSIG1/ZFP69/FITM2/TREX1/APOC2/PDE8B",109
"GO:0055074","calcium ion homeostasis","109/4770","326/18888",0.334355828220859,1.32396496508083,3.42964013722901,0.000527303660784885,0.00682663373886911,0.00511981903886486,"ATP2C1/MCUR1/ATP2B3/SRI/FGFR1/EDN1/PSEN1/PTPRC/SNX10/FKBP1A/MCOLN1/ITPR3/KCTD17/SLC8A3/CD40/PLCB4/HTR2A/CEMIP/ATP13A1/CXCL12/CDH23/P2RX1/CCL7/CCL8/CCL1/FAM20A/TCIRG1/CYP27B1/VDR/PTPN6/PDE4D/STC2/WNT5A/THADA/SLC8A2/PKD2/FKBP1B/TRIM24/ITPR2/PLCG1/TMTC4/CCR7/KDR/ATF4/IMMT/KL/TMEM165/NT5E/HTR2B/RMDN3/PLCB2/RAP1GDS1/CXCL9/PML/NOL3/AFG3L2/SYPL2/ATP1B1/CALM2/CAMK2D/ANKH/UBASH3B/ADCY8/CLIC2/MCU/NPTN/ATP2B2/CALM3/CCR5/TPCN2/SELENON/ADORA1/CCR1/GPER1/STOML2/PRKCB/LETM1/CXCL10/CXCL11/P2RY1/SLC30A1/PRKCE/CHD7/P2RY6/CCL19/CHRNA7/MTLN/BNIP3/BOK/CD19/GRINA/PACS2/CDH5/TMEM64/CCL13/SLC8A1/SLC24A3/GP1BA/BCAP31/TMEM203/CLN3/RYR1/FLNA/ERO1A/FIS1/LYN/CCL5/CCL23/CCL15",109
"GO:0030261","chromosome condensation","22/4770","45/18888",0.488888888888889,1.93587700908456,3.65345785784082,0.000527949375028783,0.00682663373886911,0.00511981903886486,"AKAP8L/NCAPH2/KDM4A/ACIN1/NCAPG/TENT4A/NCAPH/H1-1/TOP2A/SMC2/CDCA5/NCAPG2/SMARCA5/AIFM1/GPER1/PLK1/CDK1/KMT5A/H1-5/H1-10/H1-6/H1-0",22
"GO:0009226","nucleotide-sugar biosynthetic process","12/4770","19/18888",0.631578947368421,2.50089374379345,3.80457716073868,0.000531909013378721,0.00685810786107114,0.00514342391005693,"NANS/GNPNAT1/GFUS/GNPDA1/UXS1/UAP1/GFPT2/PMM2/AMDHD2/GMPPB/MPI/UAP1L1",12
"GO:0031345","negative regulation of cell projection organization","72/4770","201/18888",0.358208955223881,1.41841734722613,3.46650641737803,0.000532552737590689,0.00685810786107114,0.00514342391005693,"CD38/ITGA3/IFRD1/MYLIP/FYN/SEMA3B/RUFY3/STAP1/RTN4R/DTNBP1/NTN1/DIP2B/PFN2/SEMA3A/SEMA3C/RAP1GAP/PSEN1/ULK2/SEMA6A/HDAC6/SEMA4G/CCP110/MAG/KANK1/RAPGEF2/TBC1D30/SEMA5A/WNT5A/HES1/RAB29/TRIM32/ODF2L/RAB3IP/YWHAH/EPHB2/IL15RA/LRP4/SEMA4F/MDM2/SPRY2/MARCHF7/YAP1/SEMA6C/SLIT2/DAB2/PRKCD/CDK5/B2M/SEMA4C/PTEN/SRGAP2C/ULK1/GAK/CEP97/LIMK2/TSKU/KREMEN1/DENND5A/TACSTD2/SEMA4B/CIB1/KIF24/RTN4RL2/SEMA4D/LRRK2/SEMA4A/EVL/FLNA/DNM3/LPAR1/INPP5F/PRAG1",72
"GO:0051851","modulation by host of symbiont process","36/4770","86/18888",0.418604651162791,1.65756910925845,3.5525704203577,0.000542617022306917,0.00697351104074519,0.00522997365317214,"CTDP1/CCNK/TFAP4/ZDHHC8/APOBEC3H/EP300/FMR1/EEA1/HPN/CCL8/RAB29/RAB9A/EIF2AK4/INPP5K/DDX56/CDK9/RAB5A/STOM/CHD1/RRP1B/SAP30BP/SMC6/ZC3H12A/ZFYVE1/IFI27/TMEM41B/PHB1/NOD2/FASN/JUN/CARD9/ZDHHC9/PI4KA/CCL5/CCL4/ZBED1",36
"GO:0046637","regulation of alpha-beta T cell differentiation","32/4770","74/18888",0.432432432432432,1.71232364439912,3.56867288591245,0.00054867963366614,0.00703608610614499,0.00527690351984537,"RUNX3/RC3H2/PRDM1/AP3D1/IL4R/IL12RB1/RIPK2/JAK3/SHB/IL23A/IL12B/CD86/CD80/ANXA1/HLX/IRF4/BRD4/ITPKB/NFKBIZ/IL18/SH3RF1/BATF/RUNX1/NLRP3/ZC3H12A/SYK/JUNB/CCL19/ASCL2/SOCS1/ADA/IL27",32
"GO:0033209","tumor necrosis factor-mediated signaling pathway","46/4770","117/18888",0.393162393162393,1.55682416814492,3.5117322329672,0.000549711614176123,0.00703608610614499,0.00527690351984537,"BIRC3/FAS/TRAF1/TRAF3IP2/CASP8/TNFRSF1A/TRAF5/CYLD/RFFL/JAK2/NFKBIA/TNFSF13B/TRADD/PYCARD/BIRC2/STAT1/TNFAIP3/FOXO3/TRIM32/CD70/TRAF2/TXNDC17/PLVAP/TRAF3/PIAS3/TANK/RIPK1/CASP1/SPPL2A/CARD14/TNFRSF11A/ST18/ADAM17/TNFRSF13C/AIM2/SYK/ILK/NKIRAS2/RELA/PTPN2/SPHK1/ULK1/SHARPIN/TNFRSF4/CASP4/CARD16",46
"GO:0050851","antigen receptor-mediated signaling pathway","74/4770","208/18888",0.355769230769231,1.40875665215288,3.44557855634039,0.000564819843733976,0.00721210708274395,0.00540891522308057,"CD38/FYN/CD22/BTN3A1/PRKCH/STAP1/LCP2/BCAR1/PHPT1/RC3H2/EIF2B3/FCGR2B/FOSL2/PSEN1/PTPRC/CYLD/SPG21/RNF31/NFKBIA/CD276/RIPK2/KCNN4/PRKD2/SHB/LIPA/NFKB1/PTPN6/BTN3A3/DUSP22/PDE4D/FOXP1/GBP1/RAB29/ELF1/PLCG1/BTN2A2/RBCK1/CCR7/NECTIN2/THEMIS2/RFTN1/LGALS3/PRAM1/NFKBIZ/TNFRSF21/PTPRJ/CD226/BRAF/SPPL3/FCMR/ZC3H12A/ERMAP/SYK/STOML2/PRKCB/CACNB3/RELA/HRAS/PTPN2/CD19/GRB2/PDE4B/BTN3A2/ADA/SLC39A10/CD2AP/CD247/HLA-A/IGKC/TRGC1/TRGC2/NFAM1/LYN/TRAC",74
"GO:0045637","regulation of myeloid cell differentiation","77/4770","218/18888",0.353211009174312,1.39862673821476,3.44093607709377,0.000565744917450736,0.00721210708274395,0.00540891522308057,"PAF1/PITHD1/CASP8/TFE3/GPR137B/CNOT4/TESC/TREM2/BRD1/HIF1A/ACIN1/NFKBIA/LILRB1/TGFB1/CDK6/CSF3/FBXW7/IL23A/NEDD9/IL12B/FOXP1/STAT1/CREB1/FOXO3/PRXL2A/INHBA/TNFAIP6/FAM210B/ZBTB46/PIAS3/NOTCH2/CD101/ETS1/ACVR1B/ABCB10/RIPK1/TNFRSF11A/ARNT/ITPKB/PIK3R1/PURB/OCSTAMP/UBASH3B/PRKCA/KLF10/PPARGC1B/C1QC/RUNX1/RBM15/CCR1/TLR3/DCSTAMP/FBN1/B2M/CTNNB1/STAT3/ROR2/CEBPB/GPR137/STAT5B/PTPN2/CTNNBIP1/TMEM64/CSF1/CIB1/MITF/ISG15/NF1/DLL1/NME2/PRKDC/LYN/H4C14/H4C9/RAB7B/H4C4/H4C2",77
"GO:0002673","regulation of acute inflammatory response","23/4770","48/18888",0.479166666666667,1.89737945492662,3.61834841037424,0.000571230940476284,0.00726739081817212,0.0054503767591775,"FCGR2B/PTGS2/OSM/RHBDD3/PIK3CG/IL1B/FFAR2/CCR7/ALOX5AP/IL6ST/IL6/TNFRSF11A/OSMR/PTGES/ADAM8/NLRP3/ADORA1/FUT7/FFAR3/ZP3/SPN/C2CD4A/C2CD4B",23
"GO:0046426","negative regulation of receptor signaling pathway via JAK-STAT","14/4770","24/18888",0.583333333333333,2.30985324947589,3.73220473660037,0.000579780829444677,0.00736135378429457,0.00552084683290693,"BCL3/PIBF1/PPP2R1A/SH2B3/SOCS2/VHL/PARP14/PTPN2/SOCS3/SOCS1/HGS/NF2/INPP5F/GBP7",14
"GO:1901991","negative regulation of mitotic cell cycle phase transition","70/4770","195/18888",0.358974358974359,1.42144815352363,3.43855558350786,0.000589143553063679,0.00746523985174677,0.0055987590054886,"MAD1L1/ZNF207/MBTPS2/FHL1/JADE1/UIMC1/CDC6/WAC/KLHL22/FBXO7/RBBP8/RGCC/FBXO31/NBN/EZH2/CCL2/CCND1/ANAPC15/CDKN1B/TTK/ACVR1/CDC20/SYF2/CENPF/PKD2/DUSP1/INHBA/ZWINT/BTN2A2/MAD2L1BP/PCID2/PKMYT1/CCNB1/TAOK3/MDM2/GPNMB/KNL1/PML/TICRR/MBTPS1/NUF2/DTL/DYNC1LI1/CTDSPL/PLK2/CDKN2B/ZFP36L2/BUB1B/RPL26/MAD2L1/RAD21/BRD7/PLK1/CDK2AP2/CRADD/BUB1/CDK1/TRIAP1/PTEN/SLFN11/PLK3/CTDSP2/CRLF3/GPR132/FOXO4/MUC1/BRCC3/DCUN1D3/TREX1/PRKDC",70
"GO:0039531","regulation of cytoplasmic pattern recognition receptor signaling pathway","43/4770","108/18888",0.398148148148148,1.57656650361053,3.49275065327764,0.000601904446013639,0.00761168362428848,0.00570858848271883,"MARK4/BIRC3/EIF2AK2/GRAMD4/TREM2/RNF125/RIOK3/MEFV/TAX1BP1/DHX58/HSPA8/BIRC2/HCFC2/TNFAIP3/SLC46A2/TASL/RNF170/RSAD2/OASL/CD36/USP15/DDX60/TARBP2/NEK7/TRIM11/GBP5/NLRX1/GBP2/CGAS/MYD88/BANF1/NPLOC4/BRCC3/TREML4/PELI1/GPATCH3/TREX1/DDX3X/CPTP/IRGM/ZCCHC3/PRKDC/RAB7B",43
"GO:0019083","viral transcription","24/4770","51/18888",0.470588235294118,1.86341102478727,3.58881358217742,0.000608784065476451,0.00768331665869781,0.00576231161880747,"RSF1/CTDP1/TFAP4/EP300/USF2/HPN/TRIM62/TRIM32/TRIM21/INPP5K/CDK9/GTF2B/TARBP2/IFITM3/UBP1/CHD1/TRIM11/USF1/RRP1B/LARP7/JUN/HEXIM1/CCL5/CCL4",24
"GO:0050770","regulation of axonogenesis","58/4770","156/18888",0.371794871794872,1.47221415900661,3.44241575298069,0.000623489661922504,0.00785323731541034,0.00588974822176742,"IFRD1/SEMA3B/RUFY3/RTN4R/NTN1/DIP2B/MARK2/MAP3K13/SEMA3A/SEMA3C/PSEN1/ULK2/SEMA6A/HDAC6/SEMA4G/NIN/METRN/MAG/LIMK1/CXCL12/UST/VEGFA/SEMA5A/WNT5A/PLXNA1/EPHB2/LRP4/SEMA4F/SKIL/CRABP2/SEMA6C/SLIT2/TIAM2/ZFYVE27/TIAM1/BRAF/PLXNB1/CDK5/SEMA4C/ROBO1/LPAR3/PTEN/ULK1/AMIGO1/IST1/TRAK1/EFNA5/SEMA4B/SHTN1/TRPV2/SEMA4D/SEMA4A/SIPA1L1/SMURF1/BMPR2/PLXNA4/CYFIP1/NEFL",58
"GO:0042773","ATP synthesis coupled electron transport","41/4770","102/18888",0.401960784313726,1.59166358367246,3.4826662517474,0.000635056924852919,0.0079671923330258,0.00597521187648788,"NDUFAB1/BID/COQ9/NDUFB2/DLD/NDUFB7/TAFAZZIN/NDUFS8/NDUFS7/SDHB/NDUFA5/NDUFA10/COX7B/CCNB1/AFG1L/UQCRC2/SDHC/NDUFS6/NDUFB9/NDUFV3/UQCRQ/NDUFB6/NDUFV1/NDUFS5/CDK1/CYCS/UQCRH/COX8A/COX5A/CYC1/UQCR10/CYTB/ND2/ND5/ND4/ND1/COX3/SDHD/UQCC3/ND4L/NDUFS3",41
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","41/4770","102/18888",0.401960784313726,1.59166358367246,3.4826662517474,0.000635056924852919,0.0079671923330258,0.00597521187648788,"NDUFAB1/BID/COQ9/NDUFB2/DLD/NDUFB7/TAFAZZIN/NDUFS8/NDUFS7/SDHB/NDUFA5/NDUFA10/COX7B/CCNB1/AFG1L/UQCRC2/SDHC/NDUFS6/NDUFB9/NDUFV3/UQCRQ/NDUFB6/NDUFV1/NDUFS5/CDK1/CYCS/UQCRH/COX8A/COX5A/CYC1/UQCR10/CYTB/ND2/ND5/ND4/ND1/COX3/SDHD/UQCC3/ND4L/NDUFS3",41
"GO:0032388","positive regulation of intracellular transport","53/4770","140/18888",0.378571428571429,1.49904761904762,3.44494763053677,0.000640746624231958,0.00802265525746271,0.00601680780023965,"RUFY3/EIPR1/IPO5/PTGS2/SPAG5/PCM1/RAPGEF3/RAB21/PSEN1/RBM22/MTMR2/JAK2/EP300/TM9SF4/EMD/TGFB1/EHD1/SCP2/RAB29/NRDE2/IL1B/SMO/RAN/XPO4/CAMK1/EDEM1/PRR5L/MDM2/SORL1/RDX/CTDSPL2/KIF20B/CEP131/PIK3R1/BAG3/DAB2/LDLRAP1/ZC3H12A/PRKCD/SMAD3/STX18/MECP2/CDK1/JUP/PLK3/OAZ2/ANXA2/BCAP31/NF2/FLNA/DYNC1H1/PGAP1/VAMP2",53
"GO:0002709","regulation of T cell mediated immunity","40/4770","99/18888",0.404040404040404,1.59989835461534,3.4785441974361,0.00065073242226334,0.00813158321338162,0.00609850127375982,"HFE/WAS/FCGR2B/PVR/PTPRC/IL12RB1/IL4I1/LILRB1/AHR/IL23A/DUSP22/IL12B/IL1R1/SLAMF1/CD80/IL1B/TRAF2/NECTIN2/TRPM4/RSAD2/IL6/HSPD1/FBXO38/IL18/MR1/CD1A/CD1C/CD1E/NLRP3/B2M/NOD2/IL7R/FUT7/ZP3/CD55/ARID5A/SPN/TAP2/MICA/HLA-A",40
"GO:0010950","positive regulation of endopeptidase activity","57/4770","153/18888",0.372549019607843,1.47520039462326,3.43043938787839,0.000652185682395599,0.00813366877670093,0.00610006539850965,"CASP10/FYN/BID/FAS/CASP8/NGFR/PICALM/GRAMD4/SENP1/JAK2/BCL2L13/TBC1D10A/LGMN/MEFV/PYCARD/RIPK2/BBC3/NOD1/VSIR/DAP/HTRA2/HSPE1/F3/TNFSF10/ACVR1C/SEMG2/PPARG/CASP1/PMAIP1/S100A8/EFNA3/HSPD1/ARL6IP5/ST18/GSN/AIFM1/NLRP3/S100A9/IFI16/AIM2/GPER1/SYK/SMAD3/NKX3-1/STAT3/CRADD/ROBO1/CYCS/BOK/BCAP31/CARD9/DAPK1/MBP/RACK1/FIS1/DDX3X/LYN",57
"GO:1905037","autophagosome organization","47/4770","121/18888",0.388429752066116,1.5380841000052,3.45143348498276,0.000659639961457423,0.0082104399139671,0.006157641994127,"IFT88/VMP1/WIPI1/TP53INP2/PSEN1/ULK2/EFNB1/TOM1/MTMR3/MAP1LC3A/SPG11/ATG2A/AMBRA1/TCIRG1/RAB23/RAB3GAP1/MFN2/STX12/ATG4C/ATG14/ATG4D/PIK3C2B/EPHB2/STX17/RAB1A/GABARAPL1/ULK3/RAB5A/ATG3/ATG12/C9orf72/BAG3/SNX7/TMEM41B/RAB43/UBXN2A/ATG13/ULK1/SNX18/PACS2/CLN3/LRRK2/WDR45/ATG7/SMURF1/IRGM/SEC22B",47
"GO:2000107","negative regulation of leukocyte apoptotic process","26/4770","57/18888",0.456140350877193,1.80620103718416,3.54322049682945,0.000666983848410045,0.0082855380618796,0.00621396388602472,"ST3GAL1/BCL3/ARG2/HIF1A/LILRB1/JAK3/DOCK8/CXCL12/FOXP1/SLC46A2/GPAM/CCR7/IDO1/ITPKB/TSC22D3/CCR5/RAG1/NOD2/IL7R/BCL2L1/PTCRA/CCL19/NOC2L/ADA/SLC39A10/CCL5",26
"GO:0070498","interleukin-1-mediated signaling pathway","17/4770","32/18888",0.53125,2.10361635220126,3.63180416261168,0.000673520409991127,0.00835033245563509,0.00626255819816311,"VRK2/IRAK3/RPS6KA5/NFKBIA/IL1R1/EGR1/ZBP1/IL1B/IRAK2/IL6/ST18/RPS6KA4/TNIP2/MYD88/RELA/IRAK1/IRAK4",17
"GO:0002690","positive regulation of leukocyte chemotaxis","38/4770","93/18888",0.408602150537634,1.61796172313519,3.47244979712987,0.000679427456820103,0.00840708377587772,0.00630512038927709,"EDN1/LGMN/CREB3/CXCL12/CCL7/CCL1/MDK/IL23A/NEDD9/RIPOR2/VEGFA/WNT5A/SLAMF1/TNFSF14/CCR7/RAC2/LBP/MOSPD2/RAC1/IL6/THBS1/ADAM17/MCU/CXCL13/IL6R/CCR1/CXCL10/CXCL8/FPR2/C3AR1/CCL19/VEGFB/CMKLR1/CSF1/STK39/GPSM3/CCL5/CCL4",38
"GO:0034134","toll-like receptor 2 signaling pathway","11/4770","17/18888",0.647058823529412,2.5621901590825,3.74554476516023,0.000682264364926646,0.00842569839732653,0.00631908092926509,"TREM2/ACOD1/RIPK2/TNFAIP3/TLR2/MFHAS1/PIK3AP1/NOD2/TNIP2/IRAK1/LYN",11
"GO:0043030","regulation of macrophage activation","27/4770","60/18888",0.45,1.78188679245283,3.52591223925319,0.000688085751202363,0.0084645256903746,0.0063482005102737,"STAP1/CD84/RORA/FCGR2B/IL4R/GPR137B/PTPRC/TREM2/HAMP/WNT5A/LBP/LDLR/SYT11/HAVCR2/IL6/THBS1/HSPD1/MFHAS1/ZC3H12A/TNIP2/SPHK1/TAFA3/LRRK2/MYO18A/SHPK/IRGM/CEBPA",27
